,SHY,GSG,TLT,SPY,VTI,BND,VNQ,VWO,VEA,EWJ,EFA,GLD,QQQ,HYG,VGK,SHV,UST,IWM,EEM,LQD,IEF,AGG,DBC
2015-05-27,79.31289,20.64,107.5316,188.8203,98.134,70.36518000000001,61.95956999999999,36.76194,34.88136,47.75911,67.41,113.89,105.1161,65.88379,46.69024,104.3664,53.36634,114.8175,36.85522,98.75754,96.74004,95.83478,17.4
2015-05-28,79.3503,20.77,107.2688,188.6073,98.04491,70.37373000000001,61.83599,36.24548,34.80633,47.65057,67.29,114.02,104.8793,65.85477,46.65767,104.3758,53.44178,114.7162,36.3734,98.54913,96.83066,95.79998,17.49
2015-05-29,79.369,21.16,107.5053,187.4355,97.38564,70.39938000000001,61.12541,35.84755,34.47285,47.2164,66.64,114.1,104.2541,65.94908000000001,46.15282,104.3664,53.53609,114.0259,36.02298,98.59081,96.88503,95.83478,17.71
2015-06-01,79.31923,21.18,106.3502,187.8172,97.62618,70.1649,61.87461,35.82215,34.38949,47.43348,66.46,114.0,104.6046,66.05968,45.86783,104.3664,53.01742,114.3849,35.88281,98.03793,96.45765,95.5701,17.67
2015-06-02,79.30986999999999,21.44,104.8665,187.6308,97.55491,69.96786,61.30305,35.94915,34.5062,47.324940000000005,66.77,114.46,104.273,65.93581,46.27496,104.3664,52.338440000000006,114.6058,36.02298,97.53638,95.78604,95.19535,17.88
2015-06-03,79.2818,21.03,103.1807,188.1279,97.89346,69.65944,60.42255,35.77135,34.70629,47.50584,67.14,113.64,104.5856,65.57876999999999,46.64138,104.3758,51.42369,115.747,35.839009999999995,96.90942,94.96922,94.82059,17.65
2015-06-04,79.29115999999999,20.75,104.524,186.5389,97.10945,69.83079000000001,60.3067,35.24643,34.30612,47.18021,66.42,112.84,103.7898,65.36746,46.06325,104.3664,51.91407,114.5874,35.29586,97.41098,95.43208,95.02104,17.49
2015-06-05,79.21631,20.88,103.251,186.2193,97.02927,69.55663,59.634730000000005,35.077090000000005,33.93096,46.89076,65.63,112.24,103.5435,65.17073,45.42812,104.3569,51.22565,115.4157,35.13818,96.91779,94.74232,94.60272,17.57
2015-06-08,79.26309,20.82,103.1368,185.0741,96.43236,69.6423,59.5266,35.06016,33.89761,46.6375,65.54,112.57,102.492,65.17073,45.403690000000005,104.3569,51.32939,114.8819,35.12941,96.85091,94.87846,94.74216,17.58
2015-06-09,79.22567,21.25,102.3203,185.0475,96.35218,69.4367,59.09407,34.80616,33.705870000000004,46.16714,65.18,112.82,102.3215,65.06143,45.2327,104.3569,51.02762,114.5322,34.91916,96.41622,94.56988,94.47199,17.86
2015-06-10,79.20696,21.49,101.4248,187.2668,97.52818,69.29105,59.51115,35.31416,34.40616,46.92694,66.55,113.78,103.7235,65.14887,46.34824,104.3664,50.63154,115.9587,35.42727,96.15709,94.20685,94.23668,17.93
2015-06-11,79.22567,21.28,103.5583,187.8705,97.80437,69.61661,59.87416,35.17023,34.5062,47.14403,66.73,113.26,103.8751,65.28002,46.43782,104.3758,51.36711,116.2533,35.25206,97.00974,94.95107,94.74216,17.77
2015-06-12,79.20696,21.04,103.5583,186.4323,97.1629,69.5652,59.8201,35.17869,34.23109,46.89076,66.2,113.23,103.0225,65.03957,45.96554,104.3664,51.33882,115.9035,35.25206,96.84255,94.89661,94.62887,17.59
2015-06-15,79.24438,20.87,103.7251,185.6334,96.71745,69.57377,59.4957,34.8231,34.01433,47.03549,65.8,113.73,102.511,64.73353,45.48512,104.3569,51.58401,115.5354,34.85784,96.82584,95.1235,94.74216,17.51
2015-06-16,79.27245,20.95,104.5416,186.6454,97.252,69.75368,59.97458,34.8993,34.005990000000004,46.8184,65.78,113.32,103.0699,65.09785,45.51769,104.3569,51.96122,116.3545,34.8666,97.06825,95.48653,94.89903,17.56
2015-06-17,79.32858,20.96,103.7338,186.9472,97.41236,69.77938,60.48434,35.11943,33.91429,46.42041,65.63,113.85,103.3541,65.03957,45.46883,104.3758,52.07439,116.1796,35.07685,97.05989,95.54099,94.90775,17.61
2015-06-18,79.34729,20.98,103.2246,188.8913,98.37455,69.72797,61.3185,35.43269,34.23943,46.456590000000006,66.22,115.32,104.8603,65.28002,46.03883,104.3569,51.98951,117.7351,35.40099,96.88435,95.46839,94.88161,17.61
2015-06-19,79.366,20.72,104.5504,188.0529,97.94691,69.92503,60.84735,35.11096,34.164390000000004,46.49277,66.06,115.12,104.3421,65.31645,45.83526,104.3664,52.48931999999999,117.6798,35.09437,97.40262,95.97663,95.17792,17.45
2015-06-22,79.30986999999999,20.79,102.4169,189.0163,98.54382,69.5909,60.22173000000001,35.56815,34.75631,47.2164,67.31,113.64,105.1112,65.44762,46.90195,104.3664,51.57458,118.4898,35.60248,96.63357,95.16888,94.7073,17.51
2015-06-23,79.29115999999999,21.1,101.8023,189.1501,98.64182,69.42813000000001,59.71969,35.88988,34.88136,47.75911,67.49,112.89,105.1967,65.40389,46.83681,104.3664,51.29167,118.7383,35.9529,96.41622,94.87846,94.48942,17.72
2015-06-24,79.32858,20.87,102.6803,187.7764,97.89346,69.55663,59.3953,35.70362,34.59791,47.25257,66.91,112.59,104.6554,65.22901,46.4541,104.3664,51.607690000000005,117.7351,35.698840000000004,96.68373,95.15981,94.63757,17.6
2015-06-25,79.30986999999999,20.82,102.3203,187.2055,97.59055,69.46239,58.79285,35.57662,34.58957,47.34603,65.77,112.44,104.4465,65.03228,46.43782,104.3758,51.39033,117.6706,35.57643,96.5249,94.92384,94.533,17.62
2015-06-26,79.26309,20.91,101.1701,187.1698,97.53507,69.33389,59.21571,35.248490000000004,34.55834,47.56421,65.74,112.56,103.7534,64.84283,46.53623,104.3569,50.78551,117.3485,35.24105,96.08186,94.47005,94.3064,17.7
2015-06-29,79.39407,20.71,103.848,183.2448,95.49508,69.68513,58.29509,34.470890000000004,33.520070000000004,46.3642,63.72,113.07,101.3037,64.39835,44.90701,104.3664,52.03294,114.3849,34.45557,96.91779,95.56822,94.86417,17.62
2015-06-30,79.39407,21.11,103.128,183.6283,95.75455,69.61661,58.27169,34.932320000000004,33.46943,46.58239,63.49,112.37,101.6645,64.70439,44.64236,104.3758,51.796690000000005,114.9187,34.96745,96.73388,95.30502,94.80316,18.0
2015-07-01,79.3264,20.77,101.7362,185.1002,96.38087,69.44784,59.23131,34.932320000000004,33.6889,46.90966,63.9,111.98,102.4715,64.71515,44.85739,104.3664,51.21077,115.2592,34.94098,96.42403,94.80735,94.56425,17.78
2015-07-02,79.44807,20.75,102.0706,184.9307,96.2556,69.61952,59.379540000000006,35.09468,33.7733,46.90966,63.98,111.76,102.5,64.95668,44.8822,104.3758,51.57933,114.4082,35.108670000000004,96.7929,95.14367,94.69524,17.75
2015-07-06,79.4668,19.84,103.9624,184.4044,96.00508,69.85988,59.75403000000001,34.120540000000005,33.08113,46.58239,62.69,112.06,102.2627,64.74441999999999,43.84015,104.3758,52.2692,114.3712,34.12901,97.17853,95.81633,95.0358,17.17
2015-07-07,79.45744,19.8,104.9391,185.5641,96.53297,69.92856,60.69025,33.59929,33.07269,46.69148,62.71,110.76,102.519,64.79565,43.79881,104.3758,52.59996,114.5006,33.61712,97.58092,96.07085,95.16679,17.07
2015-07-08,79.54168,19.69,105.8454,182.4508,94.92244,70.126,60.45619,32.36025,32.27077,44.76418,61.25,111.09,100.7339,64.47362,43.17027,104.3947,52.97796999999999,112.7537,32.46095,97.71505,96.45261,95.39384,16.99
2015-07-09,79.48552,19.98,103.76,182.7809,95.11929,69.89421999999999,60.167530000000006,33.01822,32.79412,45.30964,62.26,111.36,100.677,64.62,43.93113,104.3758,52.1936,113.1604,33.08758,97.06954,95.77997,95.04453,17.19
2015-07-10,79.41064,19.99,102.1146,185.0824,96.2735,69.56801999999999,60.66684,33.94963,33.79019,46.03692,64.3,111.49,102.2152,64.99328,45.75883,104.3758,51.45648,114.7317,33.92602,96.44919,95.1164,94.64284,17.27
2015-07-13,79.3732,19.88,101.7978,187.1252,97.36507,69.40491,60.75266,34.16326,33.933690000000006,46.65511,64.54,110.99,104.0098,65.05183000000001,45.77538,104.3853,51.20132,116.0257,34.15549,96.23961,94.86189,94.50312,17.28
2015-07-14,79.41064,19.92,102.1321,187.9369,97.80349,69.53368,60.87749,34.24871,34.17004,46.94603,65.08,110.74,104.6934,64.98595,46.16407,104.3853,51.47538,116.6727,34.21727,96.32344,95.16186,94.66031,17.22
2015-07-15,79.43871999999999,19.58,103.2145,187.8745,97.67823,69.73111999999999,60.97892,33.830009999999994,34.03498,46.90966,64.84,110.16,104.8074,64.98595,45.94905,104.3853,51.919540000000005,116.0534,33.82894,96.57493,95.52544,94.91355,17.02
2015-07-16,79.40128,19.51,103.9272,189.3821,98.35823,69.73111999999999,61.47043000000001,34.23162,34.32199,47.09148,65.4,109.76,106.2886,65.08842,46.35429,104.3853,51.94789,116.7466,34.25257,96.72583,95.48909,94.99214,16.94
2015-07-17,79.38255,19.46,104.4639,189.5426,98.38507,69.7397,61.25198,34.22308,34.27134,47.20057,65.29,108.65,107.8553,64.91277,46.22196,104.3853,51.89119,116.2383,34.20844,96.7929,95.49818,95.00088,16.85
2015-07-20,79.33576,19.19,104.024,189.6407,98.39402,69.64527,61.32219,34.00945,34.34731,47.20057,65.46,105.7,108.2256,64.61268000000001,46.34602,104.3664,51.69274,115.6097,33.9878,96.56655,95.30729,94.83495,16.58
2015-07-21,79.34512,19.28,104.5871,188.8914,97.96455,69.77404,61.15055,34.018,34.254459999999995,47.05511,65.27,105.37,108.1591,64.49558,46.18888,104.3664,51.95734,115.0644,33.99663,96.76775,95.5709,94.99214,16.65
2015-07-22,79.33576,18.95,105.2383,188.5524,97.82139,69.79979,61.41582,33.56511,33.96746,46.83693,64.77,104.8,106.9343,64.07839,45.85808,104.3664,52.09909,115.4896,33.51122,96.8935,95.68906,95.0358,16.41
2015-07-23,79.34512,18.79,106.5493,187.4909,97.25771,69.9629,60.65124,33.283120000000004,33.85772,46.80057,64.6,104.33,106.5355,64.04179,45.70921,104.3664,52.50546,114.2141,33.18466,97.17853,96.07993,95.30651,16.27
2015-07-24,79.36384,18.6,106.8133,185.5462,96.2377,70.00582,60.9087,32.804590000000005,33.49475,46.3642,63.89,105.35,105.491,63.85882,45.19646,104.3758,52.60941,112.3747,32.708079999999995,97.13661,96.17083,95.28905,16.14
2015-07-27,79.42,18.2,107.3853,184.4669,95.60245,70.14317,61.01792,32.06971,33.28372,46.18238,63.42,104.86,104.6175,63.58801,44.84912,104.3664,52.95907,111.4412,32.090270000000004,97.14499,96.48898,95.4113,15.83
2015-07-28,79.40128,18.38,106.6021,186.7327,96.73876,70.02299000000001,61.05693,32.377340000000004,33.69733,46.40057,64.22,105.02,105.5195,63.93201,45.44457,104.3664,52.68501,112.3932,32.41682,97.06954,96.21628,95.31525,15.96
2015-07-29,79.38255,18.49,106.2062,188.0172,97.40086,69.9629,61.45482,32.67642,33.81551,46.58239,64.45,105.17,105.9183,64.30528000000001,45.56862,104.3664,52.496,112.7075,32.73455,96.98571,96.07993,95.23665,16.01
2015-07-30,79.34512,18.43,107.0245,188.0618,97.48138,69.98865,61.15055,32.471340000000005,33.79863,46.65511,64.4,104.27,106.4215,64.49558,45.55208,104.3664,52.64721,113.031,32.408,97.03601,96.18901,95.24538,15.95
2015-07-31,79.42936,18.12,107.8164,187.7764,97.38297,70.22901,61.63427,32.74478,33.95901,47.01875,64.78,104.93,106.2981,64.3858,45.83326,104.3569,53.25202,113.6503,32.76103,97.539,96.75259,95.62088,15.73
2015-08-03,79.45557,17.72,108.9517,187.143,97.03402,70.39143,62.01655,32.20644,33.85772,46.83693,64.61,104.1,105.9658,64.26529000000001,45.84154,104.3664,53.59223000000001,113.0864,32.21383,97.76558,97.04773,95.71967,15.47
2015-08-04,79.33385,17.86,108.0875,186.7773,96.87296,70.15057,61.56405,32.30898,33.89148,46.7642,64.66,104.31,105.7664,64.30205,45.75883,104.3569,52.95907,112.8184,32.32857,97.26955,96.54701,95.43968,15.56
2015-08-05,79.34321,17.76,107.2762,187.3928,97.19507,70.03873,61.15836,32.34316,34.06875,47.05511,65.0,103.93,106.5829,64.21382,46.06483,104.3664,52.63776,113.0772,32.33739,96.89124,96.17375,95.26469,15.5
2015-08-06,79.36194,17.69,108.2286,185.8585,96.39876,70.08175,61.24417,32.11244,33.91681,46.90966,64.73,104.39,104.8738,63.94915,45.98213,104.3664,52.87402,111.5521,32.054970000000004,97.07619,96.5106,95.37843,15.49
2015-08-07,79.32448000000001,17.55,109.6484,185.5016,96.12139,70.22798,61.47043000000001,32.07826,33.88304,47.05511,64.61,104.65,104.7409,63.75064,45.825,104.3664,53.34653,110.8034,32.03732,97.41248,96.89296,95.54467,15.43
2015-08-10,79.32448000000001,17.95,108.2903,187.8388,97.32034,70.08175,61.275380000000006,32.62515,34.29666,47.74604,65.4,105.72,105.9373,63.93444,46.32121,104.3474,52.94017,112.079,32.57569,97.02576,96.49239,95.42218,15.76
2015-08-11,79.42748,17.68,110.0099,186.1439,96.4435,70.34841,61.68108,31.92445,33.75642,46.90966,64.4,106.26,104.5795,63.64035,45.72575,104.3569,53.667840000000005,111.1177,31.86081,97.42929,97.12967,95.73716,15.55
2015-08-12,79.42748,17.67,109.4103,186.3669,96.54192,70.32261,61.87611999999999,31.42883,33.53695,46.61875,63.94,107.75,104.9403,63.552130000000005,45.44457,104.3474,53.64893000000001,110.9051,31.36657,97.27796,97.09325,95.67592,15.5
2015-08-13,79.36194,17.52,109.0575,186.135,96.40771,70.17636999999999,61.94634,31.369020000000003,33.52851,46.98239,63.9,106.86,104.7694,63.47126,45.31225,104.3474,53.31817,110.5354,31.31361,96.94168,96.83834,95.47469,15.43
2015-08-14,79.32448000000001,17.41,109.3133,186.813,96.77455,70.15057,62.28182,31.46301,33.5876,46.98239,64.0,106.85,104.9308,63.50801,45.41149,104.3474,53.11972,111.2471,31.357740000000003,97.03416,96.7382,95.43093,15.33
2015-08-17,79.3713,17.35,109.8071,187.8566,97.39191,70.27959,62.81234,31.12976,33.520070000000004,47.09148,63.88,107.13,105.8044,63.50801,45.22954,104.3474,53.36543,112.421,31.013540000000003,97.34522,96.91116,95.59718,15.27
2015-08-18,79.36194,17.31,108.9429,187.3125,97.14139,70.15057,62.98398,30.77086,33.258390000000006,46.7642,63.4,107.11,105.2631,63.42714,44.98971,104.3474,53.17641999999999,111.5244,30.67816,96.97531,96.7564,95.42218,15.19
2015-08-19,79.43685,16.95,110.0187,185.8317,96.2735,70.40002,62.60949,30.35215,32.98827,46.25511,62.84,108.55,104.57,63.36833000000001,44.55966,104.3474,53.86629,110.369,30.29866,97.44611,97.34816,95.71967,15.02
2015-08-20,79.40876,16.91,111.1299,181.9513,94.17982,70.46024,62.14919,29.89072,32.17792,44.87327,61.32,110.44,101.674,63.05953,43.567240000000005,104.3664,54.19704,107.5777,29.82207,97.50496,97.61217,95.86841,15.06
2015-08-21,79.49303,16.65,111.465,176.2957,91.46877,70.57207,60.99452,28.933670000000003,31.36756,43.34598,59.92,111.13,97.23024,62.83162,42.61617,104.3569,54.56561,106.3207,28.904190000000003,97.53018,98.00364,96.03465,14.81
2015-08-24,79.53049,16.11,111.4297,169.0879,87.79141,70.55485999999999,58.13905,27.50664,30.31241,41.81869,57.85,110.53,93.48915,62.31697,41.4997,104.3758,54.72626,102.1706,27.64212,97.26115,98.16751,95.99965,14.44
2015-08-25,79.49303,16.16,109.6395,167.0541,86.74457,70.32261,56.53969,27.882620000000003,30.616290000000003,42.073240000000006,58.4,109.16,93.13783,62.44195,41.77261,104.3664,54.102540000000005,101.385,27.99515,96.76514,97.63038,95.77216,14.5
2015-08-26,79.44621,16.15,107.5231,173.4679,89.89404,70.02153,58.06884,28.84822,31.40977,43.74599,59.78,107.67,97.82843,62.96395,42.48385,104.3664,53.48828,103.9637,28.92185,96.70628,97.02953,95.32594,14.41
2015-08-27,79.45557,16.91,107.5848,177.7587,92.06824,70.11616,59.1923,30.01035,31.823390000000003,44.54600000000001,60.51,107.73,100.3067,63.43449,42.93044,104.3664,53.44102,105.8215,30.20157,96.79877,96.97489,95.45718,14.93
2015-08-28,79.41812,17.52,107.9023,177.7676,92.13982,70.15057,59.106480000000005,29.57455,31.73897,44.76418,60.42,108.7,100.2877,63.49331,42.7733,104.3569,53.48828,106.866,29.813240000000004,96.97531,96.9931,95.36968,15.32
2015-08-31,79.39003000000001,18.17,107.0734,176.3314,91.45087,70.05594,57.75677,29.514740000000003,31.50262,44.07326,59.97,108.82,99.04381,63.40509,42.61617,104.3664,53.30872,106.4778,29.8662,96.73151,96.82924,95.29969,15.69
2015-09-01,79.41795,17.32,107.8446,171.0683,88.76666999999999,70.22705,56.65671999999999,28.36115,30.472790000000003,42.073240000000006,57.96,109.2,95.94839,63.20081999999999,41.43354,104.3677,53.696180000000005,103.4276,28.71003,97.31742,97.26426,95.58235,15.17
2015-09-02,79.43668000000001,17.57,106.9167,174.3154,90.43983,70.17533,57.24185,28.7884,30.9455,42.83688,58.82,108.62,98.65451,63.45929,42.02899,104.3677,53.49773,105.2855,29.124840000000003,97.17409,96.99983,95.45961,15.3
2015-09-03,79.43668000000001,17.7,107.4381,174.4402,90.54719,70.22705,57.39788000000001,28.91658,30.98771,43.16416,58.96,107.84,98.17026,63.54791,42.0538,104.3771,53.70564,105.1191,29.23957,97.63783,97.23691,95.59989,15.4
2015-09-04,79.44606,17.46,108.4191,171.7998,89.25877,70.39944,56.32904,28.0108,30.29552,41.78233,57.61,107.49,97.00236,63.48145,41.23505,104.3771,54.01749,104.3242,28.36583,97.85704,97.53781,95.80154,15.21
2015-09-08,79.41795,17.52,106.8195,176.1173,91.5135,70.22705,57.17944,28.95076,31.17341,42.76416,59.3,107.52,99.73695,63.82854,42.4425,104.3677,53.516630000000006,106.7089,29.26605,97.40173,97.10925,95.57359,15.32
2015-09-09,79.39921,17.19,107.3321,173.7623,90.26087,70.2098,56.524080000000005,28.7884,31.05523,42.69143,59.06,106.13,98.61653,63.7473,42.194390000000006,104.3677,53.639480000000006,105.4796,29.11601,97.61253,97.14573,95.60866,15.12
2015-09-10,79.42730999999999,17.42,106.6074,174.7079,90.72614,70.06326,56.64891,29.00203,31.25782,42.65506,59.45,106.38,99.68948,63.90239,42.62444,104.3488,53.34653,105.9602,29.416090000000004,97.4186,96.9269,95.50345,15.25
2015-09-11,79.45541999999999,17.32,107.279,175.5018,91.13772,70.2098,57.73336,29.11312,31.24938,42.69143,59.44,106.16,100.2402,63.880230000000005,42.55828,104.3488,53.67728,106.4593,29.53082,97.48605,97.18221,95.61742,15.23
2015-09-14,79.43668000000001,17.09,107.4469,174.8506,90.78877,70.22705,57.76456999999999,29.11312,31.02147,42.58234,58.99,106.22,99.93636,63.76946,42.10342,104.3582,53.74343,105.9694,29.486690000000003,97.47762,97.27338,95.64372,15.04
2015-09-15,79.32426,17.15,105.3878,177.0361,91.93403,69.93397,58.3341,29.41219,31.24938,42.90961,59.39,105.9,101.1137,63.75469,42.40942,104.3298,52.91182,107.1618,29.76911,96.74407,96.50745,95.21412,15.09
2015-09-16,79.3149,17.5,104.9901,178.5704,92.71246,69.89086999999999,58.95824,30.0958,31.69677,43.27325,60.3,107.31,101.6835,63.52575,43.04622,104.3488,52.85511,108.0861,30.49282,96.92113,96.48009,95.13522,15.34
2015-09-17,79.4929,17.39,106.2716,178.169,92.58719,70.28738,59.6292,30.0958,31.71365,43.23689,60.33,108.41,101.7214,63.57745,43.20335,104.3393,53.71508000000001,108.4558,30.422220000000003,97.72214,97.2825,95.7314,15.24
2015-09-18,79.53036999999999,17.0,107.9065,175.2578,91.11982,70.48564,59.52778000000001,29.36092,30.953940000000003,41.85506,58.82,109.21,100.2747,63.40021,42.10342,104.3866,54.2632,106.9584,29.85737,98.01724,97.73842,95.81031,15.01
2015-09-21,79.48353,17.27,106.1478,176.1635,91.48666,70.22705,60.03489,29.42928,30.953940000000003,42.1096,58.79,108.53,100.5888,63.28205,42.02072,104.3771,53.667840000000005,106.7643,29.80442,97.51978,97.18221,95.55605,15.18
2015-09-22,79.53036999999999,17.18,107.6237,173.8769,90.26087,70.35635,59.27812,28.85676,30.228,41.49141,57.39,107.79,99.08488,62.824180000000005,40.76365,104.3866,54.14035,105.1468,29.2484,97.94136,97.66547,95.784,15.09
2015-09-23,79.50227,16.97,107.6149,173.5989,90.08193,70.35635,59.65004,28.42096,30.08449,41.49141,57.12,108.22,99.16103,62.7134,40.59825,104.3866,54.042,104.8326,28.78063,97.88233,97.55605,95.7051,14.97
2015-09-24,79.54911,17.07,108.3484,172.9712,89.75983000000001,70.38221,59.09058,28.36969,29.9832,41.2005,56.96,110.49,98.79934,62.40324,40.49901,104.3866,54.21221,104.657,28.65708,97.8992,97.70194,95.82784,15.06
2015-09-25,79.51163000000001,17.18,107.4116,172.9264,89.57817,70.25291,59.326980000000006,28.31772,30.2596,42.21869,57.46,109.81,97.96173,62.08568,40.76903,104.4055,53.94744,103.2795,28.59529,97.6041,97.44663,95.66126,15.15
2015-09-28,79.56785,16.9,109.2498,168.5864,87.17707,70.43393,58.40504,27.68535,29.67459,41.2005,56.33,108.42,95.17289,61.13301,39.97143,104.3961,54.54317,100.3875,27.986320000000003,97.77273,98.00285,95.88921,14.94
2015-09-29,79.60531999999999,17.03,109.5591,168.6851,87.15908,70.48564,59.02755,27.91058,29.615240000000004,40.6914,56.25,107.98,94.67794,61.12563000000001,40.10436,104.3961,54.91196,99.67372,28.11871,97.8992,98.34022,96.03826,15.04
2015-09-30,79.62405,17.08,109.1791,171.8325,88.7778,70.62357,59.52397,28.66422,30.21721,41.56414,57.32,106.86,96.85762,61.50965,40.86042,104.3961,54.97816,101.2217,28.930670000000003,97.88233,98.35846,96.07333,15.15
2015-10-01,79.62405,16.97,109.6449,172.2808,88.95766,70.66157,59.81553,28.75951,30.301990000000004,41.85506,57.5,106.73,97.29546,61.11488000000001,40.85211,104.4046,55.07272,101.0456,29.08953,97.86035,98.43516,96.14799,15.05
2015-10-02,79.73653,17.05,110.3091,174.8543,90.25263,70.92933000000001,60.24891,29.513140000000003,30.80222,42.36415,58.48,108.99,98.99922,61.17425,41.62479,104.4141,55.53607,102.5472,29.8662,98.2916,98.91003,96.43786,15.15
2015-10-05,79.6803,17.28,108.8125,177.9658,91.91631,70.65294,61.2654,30.102190000000004,31.42115,43.41871,59.64,108.77,100.4174,61.90886999999999,42.355920000000005,104.4046,54.95925,104.9944,30.51047,98.02947,98.3621,96.07772,15.35
2015-10-06,79.67092,17.79,109.2818,177.356,91.61955,70.74795,61.12357,30.02423,31.45506,43.05507,59.71,109.86,99.94153,62.25021,42.53871,104.4141,55.19565,104.2713,30.45752,98.22396,98.56301,96.31489,15.65
